t,output
1.377,1.1742215
1.378,1.1745061
1.379,1.1747881
1.38,1.1750677
1.381,1.1753447
1.382,1.1756191
1.383,1.175891
1.3840001,1.1761605
1.385,1.1764272
1.386,1.1766915
1.387,1.1769533
1.388,1.1772126
1.3889999,1.1774693
1.39,1.1777234
1.391,1.177975
1.392,1.1782242
1.393,1.1784707
1.394,1.1787148
1.395,1.1789563
1.396,1.1791953
1.3970001,1.1794318
1.398,1.1796658
1.3989999,1.1798972
1.4,1.1801261
1.401,1.1803524
1.402,1.1805763
1.403,1.1807977
1.404,1.1810166
1.405,1.1812329
1.406,1.1814467
1.4070001,1.1816579
1.408,1.1818666
1.409,1.1820729
1.41,1.1822766
1.411,1.1824778
1.412,1.1826766
1.413,1.1828728
1.414,1.1830665
1.415,1.1832577
1.416,1.1834464
1.417,1.1836326
1.418,1.1838163
1.419,1.1839975
1.42,1.1841762
1.421,1.1843524
1.4219999,1.1845261
1.423,1.1846973
1.424,1.184866
1.425,1.1850321
1.426,1.1851959
1.427,1.1853572
1.428,1.185516
1.429,1.1856723
1.4300001,1.1858261
1.431,1.1859773
1.432,1.1861261
1.433,1.1862725
1.434,1.1864164
1.435,1.1865578
1.436,1.1866966
1.437,1.1868331
1.438,1.1869671
1.439,1.1870986
1.44,1.1872276
1.441,1.1873542
1.442,1.1874783
1.443,1.1875999
1.444,1.1877191
1.4449999,1.1878358
1.446,1.18795
1.447,1.1880618
1.448,1.1881711
1.449,1.188278
1.45,1.1883824
1.451,1.1884843
1.452,1.1885839
1.4530001,1.1886809
1.454,1.1887755
1.455,1.1888677
1.456,1.1889575
1.457,1.1890447
1.458,1.1891296
1.459,1.189212
1.46,1.189292
1.461,1.1893696
1.462,1.1894447
1.463,1.1895174
1.464,1.1895876
1.465,1.1896554
1.466,1.1897209
1.467,1.1897838
1.4679999,1.1898444
1.469,1.1899025
1.47,1.1899583
1.471,1.1900116
1.472,1.1900625
1.473,1.190111
1.474,1.1901572
1.475,1.1902008
1.4760001,1.190242
1.477,1.1902809
1.4779999,1.1903174
1.479,1.1903515
1.48,1.1903832
1.481,1.1904125
1.482,1.1904395
1.483,1.190464
1.484,1.1904862
1.485,1.190506
1.4860001,1.1905234
1.487,1.1905384
1.488,1.190551
1.489,1.1905613
1.49,1.1905692
1.4909999,1.1905746
1.492,1.1905777
1.493,1.1905785
1.494,1.1905768
1.495,1.1905729
1.496,1.1905665
1.497,1.1905578
1.498,1.1905468
1.4990001,1.1905333
1.5,1.1905175
1.5009999,1.1904994
1.502,1.1904789
1.503,1.1904562
1.504,1.190431
1.505,1.1904035
1.506,1.1903737
1.507,1.1903415
1.508,1.190307
1.5090001,1.1902702
1.51,1.1902311
1.5109999,1.1901896
1.5120001,1.1901459
1.513,1.1900997
1.5139999,1.1900513
1.515,1.1900005
1.516,1.1899475
1.517,1.1898922
1.518,1.1898345
1.519,1.1897745
1.52,1.1897123
1.521,1.1896477
1.5220001,1.1895808
1.523,1.1895117
1.5239999,1.1894403
1.525,1.1893665
1.526,1.1892904
1.527,1.1892121
1.528,1.1891315
1.529,1.1890486
1.53,1.1889635
1.531,1.1888762
1.5320001,1.1887865
1.533,1.1886946
1.5339999,1.1886004
1.5350001,1.188504
1.536,1.1884053
1.537,1.1883043
1.538,1.1882011
1.539,1.1880956
1.54,1.1879878
1.541,1.1878778
1.542,1.1877656
1.543,1.1876512
1.544,1.1875345
1.5450001,1.1874155
1.546,1.1872944
1.5469999,1.187171
1.548,1.1870453
1.549,1.1869175
1.55,1.1867875
1.551,1.1866553
1.552,1.1865208
1.553,1.1863841
1.554,1.1862452
1.5550001,1.186104
1.556,1.1859608
1.5569999,1.1858153
1.5580001,1.1856676
1.559,1.1855178
1.56,1.1853657
1.561,1.1852114
1.562,1.185055
1.563,1.1848963
1.564,1.1847355
1.565,1.1845726
1.566,1.1844075
1.5669999,1.1842402
1.5680001,1.1840707
1.569,1.183899
1.5699999,1.1837252
1.571,1.1835493
1.572,1.1833712
1.573,1.183191
1.574,1.1830086
1.575,1.182824
1.576,1.1826373
1.577,1.1824485
1.5780001,1.1822575
1.579,1.1820645
1.5799999,1.1818694
1.581,1.1816721
1.582,1.1814727
1.583,1.1812711
1.584,1.1810675
1.585,1.1808617
1.586,1.1806538
1.587,1.1804439
1.588,1.1802318
1.589,1.1800176
1.5899999,1.1798013
1.5910001,1.179583
1.592,1.1793625
1.5929999,1.17914
1.594,1.1789154
1.595,1.1786888
1.596,1.17846
1.597,1.1782292
1.598,1.1779963
1.599,1.1777613
1.6,1.1775243
1.6010001,1.1772853
1.602,1.1770442
1.6029999,1.176801
1.604,1.1765558
1.605,1.1763085
1.606,1.1760592
1.607,1.175808
1.608,1.1755546
1.609,1.1752993
1.61,1.1750419
1.6110001,1.1747825
1.612,1.1745211
1.6129999,1.1742576
1.6140001,1.1739922
1.615,1.1737247
1.6159999,1.1734552
1.617,1.1731838
1.618,1.1729103
1.619,1.1726348
1.62,1.1723574
1.621,1.172078
1.622,1.1717966
1.623,1.1715132
1.6240001,1.1712278
1.625,1.1709405
1.6259999,1.1706512
1.627,1.17036
1.628,1.1700667
1.629,1.1697716
1.63,1.1694745
1.631,1.1691754
1.632,1.1688744
1.633,1.1685715
1.6340001,1.1682665
1.635,1.1679597
1.6359999,1.1676509
1.6370001,1.1673403
1.638,1.1670277
1.6389999,1.1667132
1.64,1.1663969
1.641,1.1660786
1.642,1.1657584
1.643,1.1654363
1.644,1.1651123
1.645,1.1647863
1.646,1.1644585
1.6470001,1.1641288
1.648,1.1637971
1.6489999,1.1634636
1.65,1.1631283
1.651,1.162791
1.652,1.1624519
1.653,1.1621109
1.654,1.1617681
1.655,1.1614234
1.656,1.1610769
1.6570001,1.1607285
1.658,1.1603782
1.6589999,1.1600262
1.6600001,1.1596723
1.661,1.1593165
1.662,1.1589589
1.663,1.1585995
1.664,1.1582383
1.665,1.1578753
1.666,1.1575104
1.667,1.1571437
1.668,1.1567752
1.669,1.156405
1.6700001,1.1560329
1.671,1.1556591
1.6719999,1.1552835
1.673,1.154906
1.674,1.1545268
1.675,1.1541458
1.676,1.153763
1.677,1.1533785
1.678,1.1529921
1.679,1.1526041
1.6800001,1.1522143
1.681,1.1518227
1.6819999,1.1514294
1.6830001,1.1510344
1.684,1.1506375
1.685,1.150239
1.686,1.1498387
1.687,1.1494367
1.688,1.149033
1.689,1.1486275
1.69,1.1482204
1.691,1.1478115
1.6919999,1.147401
1.6930001,1.1469887
1.694,1.1465747
1.6949999,1.146159
1.696,1.1457417
1.697,1.1453227
1.698,1.144902
1.699,1.1444796
1.7,1.1440556
1.701,1.1436299
1.702,1.1432025
1.7030001,1.1427735
1.704,1.1423428
1.7049999,1.1419104
1.706,1.1414764
1.707,1.1410407
1.708,1.1406033
1.709,1.1401644
1.71,1.1397238
1.711,1.1392815
1.712,1.1388377
1.713,1.1383922
1.714,1.1379452
1.7149999,1.1374965
1.7160001,1.1370462
1.717,1.1365943
1.7179999,1.1361408
1.719,1.1356858
1.72,1.1352291
1.721,1.1347709
1.722,1.1343111
1.723,1.1338496
1.724,1.1333866
1.725,1.132922
1.7260001,1.132456
1.727,1.1319883
1.7279999,1.1315191
1.729,1.1310483
1.73,1.130576
1.731,1.1301022
1.732,1.1296268
1.733,1.1291498
1.734,1.1286714
1.735,1.1281915
1.7360001,1.12771
1.737,1.127227
1.7379999,1.1267425
1.7390001,1.1262565
1.74,1.1257689
1.7409999,1.1252799
1.742,1.1247894
1.743,1.1242974
1.744,1.1238039
1.745,1.1233089
1.746,1.1228125
1.747,1.1223146
1.748,1.1218152
1.7490001,1.1213144
1.75,1.1208122
1.7509999,1.1203084
1.752,1.1198032
1.753,1.1192966
1.754,1.1187885
1.755,1.118279
1.756,1.117768
1.757,1.1172557
1.758,1.1167419
1.7590001,1.1162267
1.76,1.1157101
1.7609999,1.1151922
1.7620001,1.1146728
1.763,1.114152
1.7639999,1.1136298
1.765,1.1131063
1.766,1.1125813
1.767,1.112055
1.768,1.1115272
1.769,1.1109982
1.77,1.1104677
1.771,1.1099359
1.7720001,1.1094028
1.773,1.1088682
1.7739999,1.1083324
1.775,1.1077952
1.776,1.1072567
1.777,1.1067168
1.778,1.1061755
1.779,1.105633
1.78,1.1050892
1.781,1.104544
1.7820001,1.1039976
1.783,1.1034498
1.7839999,1.1029007
1.7850001,1.1023504
1.786,1.1017987
1.787,1.1012456
1.788,1.1006914
1.789,1.1001359
1.79,1.0995791
1.791,1.0990211
1.792,1.0984617
1.793,1.0979012
1.794,1.0973394
1.7950001,1.0967764
1.796,1.096212
1.7969999,1.0956465
1.798,1.0950797
1.799,1.0945116
1.8,1.0939424
1.801,1.0933719
1.802,1.0928001
1.803,1.0922272
1.804,1.0916531
1.8050001,1.0910778
1.806,1.0905013
1.8069999,1.0899236
1.8080001,1.0893447
1.809,1.0887647
1.81,1.0881834
1.811,1.087601
1.812,1.0870173
1.813,1.0864326
1.814,1.0858467
1.815,1.0852596
1.816,1.0846713
1.8169999,1.0840819
1.8180001,1.0834913
1.819,1.0828997
1.8199999,1.0823069
1.821,1.081713
1.822,1.0811179
1.823,1.0805217
1.824,1.0799245
1.825,1.079326
1.826,1.0787265
1.827,1.078126
1.8280001,1.0775243
1.829,1.0769215
1.8299999,1.0763175
1.831,1.0757126
1.832,1.0751065
1.833,1.0744994
1.834,1.0738912
1.835,1.0732819
1.836,1.0726717
1.837,1.0720603
1.838,1.071448
1.839,1.0708345
1.8399999,1.0702201
1.8410001,1.0696046
1.842,1.0689881
1.8429999,1.0683706
1.844,1.067752
1.845,1.0671325
1.846,1.0665119
1.847,1.0658903
1.848,1.0652677
1.849,1.0646441
1.85,1.0640196
1.8510001,1.063394
1.852,1.0627674
1.8529999,1.0621399
1.854,1.0615114
1.855,1.060882
1.856,1.0602516
1.857,1.0596203
1.858,1.058988
1.859,1.0583547
1.86,1.0577205
1.8610001,1.0570854
1.862,1.0564493
1.8629999,1.0558122
1.8640001,1.0551744
1.865,1.0545355
1.8659999,1.0538957
1.867,1.0532551
1.868,1.0526135
1.869,1.0519711
1.87,1.0513277
1.871,1.0506835
1.872,1.0500383
1.873,1.0493923
1.8740001,1.0487455
1.875,1.0480977
1.8759999,1.0474491
1.877,1.0467997
1.878,1.0461494
1.879,1.0454983
1.88,1.0448462
1.881,1.0441933
1.882,1.0435395
1.883,1.042885
1.8840001,1.0422295
1.885,1.0415734
1.8859999,1.0409164
1.8870001,1.0402586
1.888,1.0396
1.8889999,1.0389405
1.89,1.0382804
1.891,1.0376194
1.892,1.0369576
1.893,1.036295
1.894,1.0356317
1.895,1.0349675
1.896,1.0343027
1.8970001,1.033637
1.898,1.0329707
1.8989999,1.0323035
1.9,1.0316355
1.901,1.0309669
1.902,1.0302975
1.903,1.0296274
1.904,1.0289565
1.905,1.0282849
1.906,1.0276126
1.9070001,1.0269395
1.908,1.0262657
1.9089999,1.0255913
1.9100001,1.0249162
1.911,1.0242404
1.912,1.0235639
1.913,1.0228866
1.914,1.0222087
1.915,1.0215302
1.916,1.0208509
1.917,1.020171
1.918,1.0194905
1.919,1.0188092
1.9200001,1.0181273
1.921,1.0174448
1.9219999,1.0167617
1.923,1.0160779
1.924,1.0153935
1.925,1.0147084
1.926,1.0140227
1.927,1.0133364
1.928,1.0126495
1.929,1.011962
1.9300001,1.011274
1.931,1.0105852
1.9319999,1.0098958
1.9330001,1.0092059
1.934,1.0085155
1.935,1.0078244
1.936,1.0071328
1.937,1.0064405
1.938,1.0057477
1.939,1.0050544
1.94,1.0043604
1.941,1.0036659
1.9419999,1.0029709
1.9430001,1.0022753
1.944,1.0015793
1.9449999,1.0008826
1.946,1.0001855
1.947,0.9994878
1.948,0.9987896
1.949,0.9980909
1.95,0.9973917
1.951,0.996692
1.952,0.99599177
1.9530001,0.99529105
1.954,0.99458987
1.9549999,0.9938882
1.956,0.99318606
1.957,0.99248344
1.958,0.99178034
1.959,0.99107677
1.96,0.9903727
1.961,0.98966825
1.962,0.9889633
1.963,0.98825794
1.964,0.9875521
1.9649999,0.98684585
1.9660001,0.9861392
1.967,0.9854321
1.9679999,0.9847245
1.969,0.98401654
1.97,0.9833082
1.971,0.98259944
1.972,0.98189026
1.973,0.98118067
1.974,0.9804707
1.975,0.97976035
1.9760001,0.9790496
1.977,0.9783385
1.9779999,0.977627
1.979,0.9769151
1.98,0.9762029
1.981,0.97549033
1.982,0.9747774
1.983,0.9740641
1.984,0.97335047
1.985,0.97263646
1.9860001,0.97192216
1.987,0.9712075
1.9879999,0.9704925
1.9890001,0.96977717
1.99,0.96906155
1.9909999,0.9683456
1.992,0.9676293
1.993,0.96691275
1.994,0.9661959
1.995,0.9654787
1.996,0.96476126
1.997,0.96404356
1.998,0.96332556
1.9990001,0.96260726
2,0.96188873
2.001,0.9611699
2.002,0.9604508
2.003,0.9597315
2.004,0.9590119
2.005,0.95829207
2.006,0.957572
2.007,0.95685166
2.008,0.9561311
2.009,0.9554103
2.01,0.9546893
2.011,0.9539681
2.012,0.95324665
2.013,0.952525
2.014,0.95180315
2.015,0.9510811
2.016,0.95035887
2.017,0.9496364
2.018,0.94891375
2.019,0.9481909
2.02,0.9474679
2.021,0.94674474
2.022,0.9460214
2.023,0.9452979
2.024,0.94457424
2.025,0.9438504
2.026,0.94312644
2.027,0.9424023
2.028,0.94167805
2.029,0.9409537
2.03,0.9402291
2.031,0.93950444
2.032,0.93877965
2.033,0.93805474
2.034,0.9373297
2.035,0.9366046
2.036,0.9358794
2.037,0.9351541
2.038,0.9344287
2.039,0.9337032
2.04,0.9329776
2.041,0.93225193
2.042,0.9315262
2.043,0.9308004
2.044,0.93007445
2.045,0.92934847
2.046,0.9286224
2.047,0.9278964
2.048,0.9271703
2.049,0.9264441
2.05,0.9257179
2.051,0.92499167
2.052,0.9242654
2.053,0.9235391
2.054,0.92281276
2.055,0.9220864
2.056,0.9213601
2.057,0.9206337
2.058,0.9199073
2.059,0.91918087
2.06,0.91845447
2.061,0.9177281
2.062,0.9170018
2.063,0.91627544
2.064,0.9155491
2.065,0.9148228
2.066,0.91409653
2.067,0.9133703
2.068,0.91264415
2.069,0.911918
2.07,0.9111919
2.071,0.91046584
2.072,0.90973985
2.073,0.9090139
2.074,0.90828806
2.075,0.90756226
2.076,0.90683657
2.077,0.90611094
2.078,0.9053854
2.079,0.9046599
2.08,0.90393454
2.081,0.90320927
2.082,0.9024841
2.083,0.901759
2.084,0.90103406
2.085,0.9003092
2.086,0.8995845
2.087,0.89885986
2.088,0.89813536
2.089,0.897411
2.09,0.8966868
2.091,0.8959627
2.092,0.89523876
2.093,0.894515
2.094,0.8937914
2.095,0.8930679
2.096,0.8923446
2.0970001,0.8916215
2.098,0.8908985
2.099,0.8901757
2.1,0.88945305
2.101,0.8887306
2.102,0.88800836
2.103,0.8872863
2.104,0.88656443
2.105,0.88584274
2.106,0.8851213
2.107,0.8844
2.108,0.883679
2.109,0.8829582
2.11,0.88223755
2.111,0.8815172
2.112,0.880797
2.113,0.8800771
2.114,0.87935746
2.115,0.878638
2.116,0.87791884
2.117,0.8771999
2.118,0.87648124
2.119,0.8757628
2.12,0.87504464
2.121,0.87432677
2.122,0.8736091
2.123,0.8728918
2.124,0.87217474
2.125,0.87145793
2.126,0.8707414
2.127,0.8700252
2.128,0.8693093
2.129,0.8685937
2.13,0.8678784
2.131,0.86716336
2.132,0.8664487
2.133,0.86573434
2.134,0.8650203
2.135,0.86430657
2.136,0.86359316
2.137,0.8628801
2.138,0.8621674
2.139,0.861455
2.14,0.860743
2.141,0.8600313
2.142,0.85932
2.1430001,0.858609
2.144,0.8578984
2.145,0.85718817
2.146,0.8564783
2.147,0.85576874
2.148,0.8550596
2.149,0.85435086
2.15,0.8536425
2.151,0.85293454
2.152,0.852227
2.1529999,0.85151976
2.154,0.850813
2.155,0.8501066
2.156,0.84940064
2.157,0.8486951
2.158,0.84799
2.159,0.8472853
2.16,0.846581
2.161,0.8458771
2.162,0.84517366
2.163,0.8444707
2.164,0.8437681
2.165,0.84306604
2.166,0.8423644
2.167,0.8416632
2.168,0.8409624
2.169,0.8402621
2.17,0.8395623
2.171,0.83886296
2.172,0.8381641
2.173,0.8374657
2.174,0.8367678
2.175,0.83607036
2.176,0.8353734
2.177,0.8346769
2.178,0.8339809
2.179,0.83328545
2.18,0.83259046
2.181,0.831896
2.182,0.83120203
2.183,0.8305086
2.184,0.8298157
2.185,0.82912326
2.186,0.82843137
2.187,0.82774
2.188,0.8270492
2.189,0.8263589
2.19,0.82566917
2.191,0.82497996
2.192,0.8242913
2.193,0.82360315
2.194,0.8229156
2.195,0.8222286
2.196,0.8215422
2.197,0.82085633
2.198,0.82017106
2.199,0.8194863
2.2,0.8188022
2.201,0.81811863
2.202,0.8174356
2.203,0.8167532
2.204,0.8160714
2.205,0.81539017
2.206,0.81470954
2.207,0.8140295
2.208,0.8133501
2.209,0.8126713
2.21,0.8119931
2.211,0.81131554
2.212,0.8106386
2.213,0.8099623
2.214,0.8092866
2.215,0.8086115
2.216,0.8079371
2.217,0.8072633
2.218,0.80659014
2.219,0.8059176
2.22,0.80524576
2.221,0.80457455
2.2220001,0.803904
2.223,0.8032341
2.224,0.80256486
2.225,0.8018963
2.226,0.8012284
2.227,0.8005612
2.228,0.79989463
2.229,0.7992288
2.23,0.7985636
2.231,0.7978991
2.2319999,0.7972353
2.233,0.7965722
2.234,0.79590976
2.235,0.79524803
2.236,0.794587
2.237,0.7939267
2.238,0.79326713
2.239,0.79260826
2.24,0.7919501
2.241,0.79129267
2.242,0.79063594
2.243,0.78997993
2.244,0.78932464
2.245,0.7886701
2.246,0.7880163
2.247,0.7873633
2.248,0.786711
2.249,0.78605944
2.25,0.7854086
2.251,0.78475857
2.252,0.78410923
2.253,0.7834607
2.254,0.7828129
2.255,0.7821659
2.256,0.78151965
2.257,0.7808742
2.258,0.7802295
2.259,0.7795856
2.26,0.77894247
2.261,0.7783001
2.262,0.7776585
2.263,0.7770178
2.264,0.7763778
2.2649999,0.7757386
2.266,0.77510023
2.267,0.77446264
2.2680001,0.7738259
2.269,0.77318996
2.27,0.7725548
2.271,0.7719205
2.272,0.771287
2.273,0.7706544
2.274,0.7700225
2.275,0.7693915
2.276,0.7687613
2.277,0.7681319
2.2779999,0.7675034
2.279,0.76687574
2.28,0.76624894
2.281,0.765623
2.282,0.76499784
2.283,0.7643736
2.284,0.7637502
2.285,0.7631276
2.286,0.76250595
2.287,0.7618851
2.288,0.76126516
2.289,0.7606461
2.29,0.7600279
2.291,0.75941056
2.292,0.7587941
2.293,0.7581786
2.294,0.75756395
2.295,0.7569502
2.296,0.75633734
2.297,0.7557254
2.298,0.7551143
2.299,0.75450414
2.3,0.75389487
2.301,0.7532865
2.302,0.752679
2.303,0.75207245
2.304,0.7514668
2.305,0.7508621
2.306,0.7502583
2.307,0.7496555
2.308,0.74905354
2.309,0.74845254
2.31,0.74785244
2.3109999,0.7472533
2.312,0.7466551
2.313,0.74605787
2.3140001,0.7454615
2.315,0.74486613
2.316,0.7442717
2.317,0.7436782
2.318,0.7430857
2.319,0.7424941
2.32,0.7419035
2.321,0.7413139
2.322,0.7407252
2.323,0.7401375
2.324,0.73955077
2.325,0.73896503
2.326,0.73838025
2.327,0.7377965
2.328,0.7372137
2.329,0.7366319
2.33,0.736051
2.331,0.7354712
2.332,0.7348923
2.333,0.73431444
2.334,0.7337376
2.335,0.73316175
2.336,0.73258686
2.337,0.732013
2.338,0.7314401
2.339,0.7308683
2.34,0.73029745
2.341,0.7297276
2.342,0.7291588
2.343,0.728591
2.344,0.7280243
2.345,0.7274586
2.346,0.7268939
2.3470001,0.7263302
2.348,0.7257676
2.349,0.725206
2.35,0.72464544
2.351,0.7240859
2.352,0.72352743
2.353,0.72297
2.354,0.7224136
2.355,0.72185826
2.356,0.721304
2.3569999,0.72075075
2.358,0.7201986
2.359,0.71964747
2.3600001,0.71909744
2.361,0.7185485
2.362,0.7180006
2.363,0.7174538
2.364,0.716908
2.365,0.7163633
2.366,0.7158197
2.367,0.7152772
2.368,0.71473575
2.369,0.7141954
2.37,0.71365607
2.371,0.71311784
2.372,0.71258074
2.373,0.7120447
2.374,0.71150976
2.375,0.71097594
2.376,0.7104432
2.377,0.7099116
2.378,0.70938104
2.379,0.70885164
2.38,0.7083233
2.381,0.7077961
2.382,0.70727
2.383,0.706745
2.384,0.70622116
2.385,0.70569843
2.386,0.70517683
2.387,0.7046563
2.388,0.7041369
2.389,0.70361865
2.3899999,0.7031015
2.391,0.7025855
2.392,0.70207065
2.3930001,0.7015569
2.394,0.7010443
2.395,0.70053285
2.396,0.7000226
2.397,0.69951344
2.398,0.6990054
2.399,0.69849855
2.4,0.69799286
2.401,0.6974883
2.402,0.6969849
2.4029999,0.69648266
2.404,0.69598156
2.405,0.69548166
2.406,0.6949829
2.407,0.6944853
2.408,0.69398886
2.409,0.6934936
2.41,0.6929995
2.411,0.69250655
2.412,0.6920148
2.413,0.6915242
2.414,0.6910348
2.415,0.6905466
2.416,0.69005954
2.417,0.6895737
2.418,0.689089
2.419,0.6886055
2.42,0.68812317
2.421,0.68764204
2.422,0.6871621
2.423,0.68668336
2.424,0.6862058
2.425,0.68572944
2.426,0.6852543
2.427,0.68478036
2.428,0.68430763
2.429,0.6838361
2.43,0.68336576
2.431,0.6828967
2.432,0.6824288
2.433,0.6819621
2.434,0.68149656
2.435,0.6810323
2.4359999,0.68056923
2.437,0.6801074
2.438,0.6796468
2.4390001,0.6791874
2.44,0.67872924
2.441,0.6782723
2.442,0.67781657
2.443,0.6773621
2.444,0.67690885
2.445,0.6764568
2.446,0.676006
2.447,0.6755565
2.448,0.67510813
2.449,0.67466104
2.45,0.6742152
2.451,0.6737706
2.452,0.6733272
2.453,0.67288506
2.454,0.67244416
2.455,0.6720045
2.456,0.6715661
2.457,0.671129
2.458,0.6706931
2.459,0.67025846
2.46,0.6698251
2.461,0.66939294
2.462,0.66896206
2.463,0.66853243
2.464,0.6681041
2.465,0.66767704
2.466,0.6672512
2.467,0.66682667
2.468,0.66640335
2.469,0.66598135
2.47,0.6655606
2.471,0.6651411
2.4720001,0.66472286
2.473,0.6643059
2.474,0.66389024
2.475,0.6634759
2.476,0.66306275
2.477,0.6626509
2.478,0.6622403
2.479,0.661831
2.48,0.661423
2.481,0.6610163
2.4819999,0.66061085
2.483,0.66020674
2.484,0.65980387
2.4850001,0.6594023
2.486,0.659002
2.487,0.658603
2.488,0.65820533
2.489,0.6578089
2.49,0.6574138
2.491,0.65702
2.492,0.6566275
2.493,0.65623623
2.494,0.6558463
2.495,0.6554577
2.496,0.65507036
2.497,0.65468436
2.498,0.6542996
2.499,0.6539162
2.5,0.65353405
2.501,0.65315324
2.5019999,0.65277374
2.503,0.65239555
2.504,0.65201867
2.505,0.6516431
2.506,0.65126884
2.507,0.6508959
2.508,0.65052426
2.509,0.65015393
2.51,0.6497849
2.511,0.6494172
2.512,0.64905083
2.513,0.6486858
2.514,0.6483221
2.5149999,0.6479597
2.516,0.6475986
2.517,0.64723885
2.5180001,0.6468804
2.519,0.6465233
2.52,0.6461675
2.521,0.64581305
2.522,0.6454599
2.523,0.6451081
2.524,0.6447576
2.525,0.64440846
2.526,0.6440607
2.527,0.6437142
2.5279999,0.643369
2.529,0.6430252
2.53,0.64268273
2.5310001,0.6423416
2.532,0.6420018
2.533,0.6416633
2.534,0.6413262
2.535,0.6409904
2.536,0.64065593
2.537,0.6403228
2.538,0.63999104
2.539,0.6396606
2.54,0.6393315
2.541,0.63900375
2.542,0.63867736
2.543,0.6383523
2.5440001,0.63802856
2.545,0.6377062
2.546,0.6373852
2.547,0.63706553
2.5479999,0.6367472
2.549,0.6364302
2.55,0.6361146
2.551,0.6358003
2.552,0.6354874
2.553,0.6351758
2.554,0.6348656
2.555,0.6345567
2.556,0.6342492
2.557,0.633943
2.558,0.6336382
2.559,0.63333476
2.56,0.6330327
2.5609999,0.6327319
2.562,0.6324325
2.563,0.6321345
2.5640001,0.63183784
2.565,0.6315425
2.566,0.63124853
2.567,0.63095593
2.568,0.6306647
2.569,0.63037485
2.57,0.6300863
2.571,0.6297991
2.572,0.6295133
2.573,0.6292289
2.574,0.6289458
2.575,0.62866414
2.576,0.6283838
2.5770001,0.6281048
2.578,0.62782717
2.579,0.6275509
2.58,0.627276
2.5809999,0.6270025
2.582,0.6267303
2.583,0.62645954
2.584,0.6261901
2.585,0.6259221
2.586,0.6256554
2.587,0.6253901
2.588,0.6251261
2.589,0.6248635
2.59,0.62460226
2.591,0.6243424
2.592,0.6240839
2.593,0.62382674
2.5939999,0.623571
2.595,0.6233166
2.596,0.62306356
2.5970001,0.6228119
2.598,0.62256163
2.599,0.6223127
2.6,0.6220652
2.601,0.621819
2.602,0.6215742
2.603,0.6213308
2.604,0.62108874
2.605,0.62084806
2.606,0.62060875
2.6069999,0.6203708
2.608,0.62013423
2.609,0.61989903
2.6100001,0.6196652
2.611,0.61943275
2.612,0.61920166
2.613,0.61897194
2.614,0.6187436
2.615,0.6185166
2.616,0.6182911
2.617,0.6180669
2.618,0.6178441
2.619,0.6176227
2.62,0.6174026
2.621,0.6171839
2.622,0.6169666
2.6230001,0.61675066
2.624,0.6165361
2.625,0.6163229
2.626,0.61611104
2.6269999,0.6159006
2.628,0.6156915
2.629,0.61548376
2.63,0.6152774
2.631,0.6150724
2.632,0.6148688
2.633,0.6146666
2.634,0.6144657
2.635,0.6142662
2.636,0.6140681
2.637,0.61387134
2.638,0.61367595
2.639,0.61348194
2.6399999,0.6132893
2.641,0.613098
2.642,0.6129081
2.6430001,0.6127196
2.644,0.61253244
2.645,0.61234665
2.646,0.61216223
2.647,0.6119792
2.648,0.6117975
2.649,0.6116172
2.65,0.6114383
2.651,0.6112607
2.652,0.6110845
2.6529999,0.6109097
2.654,0.61073625
2.655,0.6105642
2.6560001,0.61039346
2.657,0.6102241
2.658,0.61005616
2.659,0.60988957
2.66,0.60972434
2.661,0.6095605
2.662,0.609398
2.663,0.6092369
2.664,0.60907716
2.665,0.6089188
2.666,0.6087618
2.667,0.60860616
2.668,0.6084519
2.6690001,0.608299
2.67,0.60814744
2.671,0.60799724
2.672,0.6078484
2.6729999,0.60770094
2.674,0.60755485
2.675,0.60741013
2.676,0.6072668
2.677,0.6071248
2.678,0.60698414
2.679,0.60684484
2.68,0.6067069
2.681,0.60657036
2.682,0.6064352
2.683,0.6063013
2.684,0.6061688
2.685,0.6060377
2.6859999,0.6059079
2.687,0.6057795
2.688,0.60565245
2.6890001,0.60552675
2.69,0.6054024
2.691,0.60527945
2.692,0.6051578
2.693,0.6050375
2.694,0.6049186
